dtxsid,aver_toxvalmgL,error,species_common,toxval_type,exactMass,molformula,aver_toxval_cm,weight
DTXSID1022184,1.4785664955938433,-0.2,fathead minnow,LC50flow,179.035811817,C7H5F4N,-0.7743734142626794,3.8778675245483303
DTXSID1022186,1.4424797690644486,0,fathead minnow,LC50flow,158.094294311,C8H14O3,-0.7564364272816584,5
DTXSID6022187,0.9138138523837167,-0.2,fathead minnow,LC50flow,136.088815006,C9H12O,-1.2200085800878873,3.8778675245483303
DTXSID6022189,2.0791812460476247,-0.2,fathead minnow,LC50flow,151.063328534,C8H9NO2,-0.09997780367684395,3.8778675245483303
DTXSID5022190,1.9804578922761,0,fathead minnow,LC50flow,188.9748192,C7H5Cl2NO,-0.2959460462301707,5
DTXSID0022191,1.5403294747908738,0,fathead minnow,LC50flow,170.094294311,C9H14O3,-0.6903602709744984,5
DTXSID0022193,0.6693168805661122,0,fathead minnow,LC50flow,176.083729626,C11H12O2,-1.5764023478594453,5
DTXSID5022194,0.04716567463854811,0.01124583257646402,fathead minnow,LC50flow,156.115029755,C9H16O2,-2.1462790415273,5
DTXSID5022198,2.1760912590556813,-0.2,fathead minnow,LC50flow,137.084063978,C8H11NO,0.039104288063990245,3.8778675245483303
DTXSID2022200,0.32633586092875144,-0.2,fathead minnow,LC50flow,231.0450916,C13H10ClNO,-2.037360885725245,3.8778675245483303
DTXSID7022203,1.7759743311293692,-0.2,fathead minnow,LC50flow,229.957857,C8H7BrO3,-0.5856739216302207,3.8778675245483303
DTXSID2022204,0.17026171539495738,0,fathead minnow,LC50flow,154.099379691,C9H14O2,-2.017539175125422,5
DTXSID2022206,1.1238516409670858,-0.2,fathead minnow,LC50flow,233.089937207,C9H15NO6,-1.2436718839056788,3.8778675245483303
DTXSID7022207,-0.0503661446591062,3.448541330233286e-4,fathead minnow,LC50flow,177.9588348,C6H4Cl2O2,-2.300685698165845,5
DTXSID2022208,-0.567033665903407,0.0022663761404134045,fathead minnow,LC50flow,228.9019599,C6H3Cl4N,-2.926683177101808,5
DTXSID6022210,-1.4074556786210402,0.07456623279180319,fathead minnow,LC50flow,235.939162,C6H2Cl2N2O4,-3.7802557111934183,5
DTXSID1022215,3.0569048513364727,-0.2,fathead minnow,LC50flow,128.9981415,C5H4ClNO,0.9463213979527964,3.8778675245483303
DTXSID1022219,1.4828735836087537,0,fathead minnow,LC50flow,100.088815006,C6H12O,-0.5175119638747285,5
DTXSID0022220,-0.37138877690621297,0.022383276182831577,fathead minnow,LC50flow,229.8859755,C6H2Cl4O,-2.732901254270554,5
DTXSID5022221,2.1789769472931693,-0.2,fathead minnow,LC50flow,184.100048394,C12H12N2,-0.08607695537295514,3.8778675245483303
DTXSID0022222,3.6541765418779604,-0.2,fathead minnow,LC50flow,200.061948808,C8H12N2O2S,1.3530120469157076,3.8778675245483303
DTXSID5022223,0.8142475957319202,-0.2,fathead minnow,LC50flow,239.042987014,C10H9NO6,-1.5642284112591098,3.8778675245483303
DTXSID0022224,0.5065050324048721,-0.2,fathead minnow,LC50flow,200.9473692,C7H4ClNS2,-1.796577292383435,3.8778675245483303
DTXSID5022225,0.9513375187959177,-0.2,fathead minnow,LC50flow,209.068807838,C10H11NO4,-1.36895172399626,3.8778675245483303
DTXSID0022228,0.7407571441730145,5.578431564588822e-4,fathead minnow,LC50flow,199.0036208,C8H6ClNO3,-1.5581038341419913,5
DTXSID5022229,2.1504281215591967,0.023884954349665064,fathead minnow,LC50flow,143.0250249,C5H6ClN3,-0.004983910487190378,5
DTXSID4022230,1.3053513694466237,0,fathead minnow,LC50flow,152.083729626,C9H12O2,-0.8767313849639597,5
DTXSID4022232,2.6766936096248664,-0.2,fathead minnow,LC50flow,87.104799423,C5H13N,0.7366515245884938,3.8778675245483303
DTXSID9022233,-0.060480747381381476,-0.2,fathead minnow,LC50flow,302.224580206,C20H30O2,-2.540810530394687,3.8778675245483303
DTXSID4022234,1.4563660331290431,-0.2,fathead minnow,LC50flow,152.0141259,C7H5ClN2,-0.7255179134695134,3.8778675245483303
DTXSID4022238,2.2095150145426308,-0.2,fathead minnow,LC50flow,173.0243562,C7H8ClNO2,-0.028592227422712238,3.8778675245483303
DTXSID9022239,-0.6536470255493614,-0.2,fathead minnow,LC50flow,269.9001896,C6HCl3N2O4,-3.0848502151900012,3.8778675245483303
DTXSID8022240,0.5965970956264602,0.058496661987617604,fathead minnow,LC50flow,184.9879707,C7H4ClNO3,-1.6705463926226745,5
DTXSID3022241,1.1789769472931695,-0.2,fathead minnow,LC50flow,151.0188769,C8H6ClN,-1.0000542888815445,3.8778675245483303
DTXSID8022242,2.6711728427150834,-0.2,fathead minnow,LC50flow,172.947627,C5H4BrNO,0.43325823524227336,3.8778675245483303
DTXSID3022243,2.7937903846908188,-0.2,fathead minnow,LC50flow,128.9981415,C5H4ClNO,0.6832069313071425,3.8778675245483303
DTXSID8022244,2.4712917110589387,-0.2,fathead minnow,LC50flow,131.073499294,C9H9N,0.35377681703301606,3.8778675245483303
DTXSID3022245,2.8031143451085416,0.0014496922587683148,fathead minnow,LC50flow,263.209658418,C13H29NO4,0.3828125235378986,5
DTXSID8022248,2.184691430817599,-0.2,fathead minnow,LC50flow,169.0425048,C6H13Cl2N,-0.043304488465410976,3.8778675245483303
DTXSID3022249,-0.6777807052660807,-0.2,fathead minnow,LC50flow,171.198699809,C11H25N,-2.9112811673132843,3.8778675245483303
DTXSID2022250,0.24551266781414982,0,fathead minnow,LC50flow,112.088815006,C7H12O,-1.8040496100481944,5
DTXSID7022251,1.4448077009851488,0.005513479751090825,fathead minnow,LC50flow,150.068079562,C9H10O2,-0.7314806238741158,5
DTXSID7022253,-2.3895277618382935,0.2532976330705943,fathead minnow,LC50flow,338.188194697,C22H26O3,-4.918686205231791,3.8778675245483303
DTXSID2022254,-1.8811025033630386,0.007006218101615886,fathead minnow,LC50flow,288.044130436,C9H21O2PS3,-4.3405615332632745,5
DTXSID2022256,0.3010299956639812,-0.2,fathead minnow,LC50flow,221.9405979,C8H5Cl3O,-2.0452067560103697,3.8778675245483303
DTXSID2022258,-0.022276394711152253,-0.2,fathead minnow,LC50flow,194.0345865,C7H11ClO4,-2.3101555441635586,3.8778675245483303
DTXSID7022259,1.7566361082458481,-0.2,fathead minnow,LC50flow,135.104799423,C9H13N,-0.37403466879914793,3.8778675245483303
DTXSID6022260,2.298853076409707,-0.2,fathead minnow,LC50flow,254.93117,C6H7ClIN,-0.1075698627527609,3.8778675245483303
DTXSID1022261,1.3096301674258988,-0.2,fathead minnow,LC50flow,260.978927,C12H8BrNO,-1.1069752737932392,3.8778675245483303
DTXSID6022262,2.012837224705172,-0.2,fathead minnow,LC50flow,183.068413914,C12H9NO,-0.24977619416676325,3.8778675245483303
DTXSID1022263,2.225309281725863,-0.2,fathead minnow,LC50flow,128.120115135,C8H16O,0.11769196145564671,3.8778675245483303
DTXSID6022264,2.2227164711475833,-0.2,fathead minnow,LC50flow,140.022191997,C5H4N2O3,0.07651959905469574,3.8778675245483303
DTXSID6022268,2.330413773349191,0,fathead minnow,LC50flow,128.9981415,C5H4ClNO,0.2198303199655146,5
DTXSID1022269,2.9786369483844743,-0.2,fathead minnow,LC50flow,124.074896274,C5H8N4,0.8849530275830018,3.8778675245483303
DTXSID5022271,0.7291647896927701,0,fathead minnow,LC50flow,193.110278727,C11H15NO2,-1.5566406009981313,5
DTXSID0022272,2.3654879848909,-0.2,fathead minnow,LC50flow,127.0188769,C6H6ClN,0.26161971649956667,3.8778675245483303
DTXSID5022273,1.6901960800285136,-0.2,fathead minnow,LC50flow,140.120115135,C9H16O,-0.45630440547179885,3.8778675245483303
DTXSID5022275,0.9294189257142927,-0.2,fathead minnow,LC50flow,129.115364107,C7H15NO,-1.1815589985805801,3.8778675245483303
DTXSID5022277,1.971485435273145,0.006230602287896326,fathead minnow,LC50flow,198.963277,C7H6BrNO,-0.3272874900410916,5
DTXSID5022279,1.1522883443830565,0.03764069711232024,fathead minnow,LC50flow,177.151749616,C12H19N,-1.0960571015597607,5
DTXSID9022283,2.7649229846498886,-0.2,fathead minnow,LC50flow,160.05112753,C5H8F4O,0.5606642466362647,3.8778675245483303
DTXSID9022285,2.1335389083702174,-0.2,fathead minnow,LC50flow,269.162708225,C14H23NO4,-0.2964759810079459,3.8778675245483303
DTXSID9022287,-1.2041199826559248,-0.2,fathead minnow,LC50flow,233.214349873,C16H27N,-3.571875252065902,3.8778675245483303
DTXSID9022289,1.4385243365493237,0.0055938263079412685,fathead minnow,LC50flow,214.9985354,C8H6ClNO4,-0.8939111649017949,5
DTXSID8022290,1.6222140229662954,-0.2,fathead minnow,LC50flow,167.021857645,C7H5NO4,-0.6005592867049185,3.8778675245483303
DTXSID3022297,1.0681858617461617,-0.2,fathead minnow,LC50flow,70.041864813,C4H6O,-0.7771718385894956,3.8778675245483303
DTXSID3022299,3.3820170425748683,-0.2,fathead minnow,LC50flow,249.045964392,C12H11NO3S,0.9857375338744068,3.8778675245483303
DTXSID5022300,-0.43651891460558934,-0.2,fathead minnow,LC50flow,254.13067982,C17H18O2,-2.8415760128406404,3.8778675245483303
DTXSID0022301,-3.721246399047171,-0.2,fathead minnow,LC50flow,451.159514551,C26H23F2NO4,-6.37557651972996,3.8778675245483303
DTXSID0022303,-0.5228787452803376,-0.2,fathead minnow,LC50flow,265.9901349,C13H8Cl2O2,-2.947744275001848,3.8778675245483303
DTXSID0024002,-2.625251653989896,-0.2,fathead minnow,LC50flow,349.167793605,C22H23NO3,-5.168285832595372,3.8778675245483303
DTXSID9024142,0.9616738282489128,0.20100202188493457,fathead minnow,LC50flow,222.034881937,C3H6N6O6,-1.3847473797275347,3.8778675245483303
DTXSID1024174,-0.036212172654444715,-0.2,fathead minnow,LC50flow,314.096166009,C12H27OPS3,-2.5332748079026874,3.8778675245483303
DTXSID7024372,0.41825067129714855,0.1498837916877868,fathead minnow,LC50flow,227.017834893,C7H5N3O6,-1.9378093061222028,5
DTXSID2034885,-0.5157001606532142,-0.2,fathead minnow,LC50flow,319.8997354,C8H8Cl3O3PS,-3.020714041517667,3.8778675245483303
DTXSID9038420,-0.6478174818886375,-0.2,fathead minnow,LC50flow,331.9361209,C10H12Cl3O2PS,-3.1688719962857745,3.8778675245483303
DTXSID0039223,0.035861859305030774,0.1426357525268417,fathead minnow,LC50flow,190.077598873,C7H14N2O2S,-2.243069077870264,5
DTXSID5039224,1.5658478186735176,0.04604275343372003,fathead minnow,LC50flow,44.026214749,C2H4O,-0.07786352896430827,5
DTXSID2039336,-1.275724130399211,-0.2,fathead minnow,LC50flow,302.188194697,C19H26O3,-3.7560016245580936,3.8778675245483303
DTXSID3040306,0.24303804868629444,-0.2,fathead minnow,LC50flow,413.8553749,C11H8Cl6O4,-2.373810551235796,3.8778675245483303
DTXSID1041217,2.130333768495006,-0.2,fathead minnow,LC50flow,175.9562479,C4H7Cl3O,-0.11507092399088667,3.8778675245483303
DTXSID6044149,3.9390197764486663,-0.2,fathead minnow,LC50flow,118.099379691,C6H14O2,1.8667721599315381,3.8778675245483303
DTXSID50239540,1.0681858617461617,-0.2,fathead minnow,LC50flow,187.9795702,C8H6Cl2O,-1.205924790541308,3.8778675245483303
DTXSID00872587,-0.4907974776688971,-0.2,fathead minnow,LC50flow,308.23514488,C19H32O3,-2.9796796330028346,3.8778675245483303
DTXSID1020140,2.6848453616444123,-0.2,fathead minnow,LC50flow,144.01872368,C7H5NaO2,0.5264264038387916,3.8778675245483303
DTXSID5021253,4.26245108973043,-0.2,fathead minnow,LC50flow,204.98095845,C7H4NNaO3S,1.9507375702560459,3.8778675245483303
DTXSID3021695,1.6683859166900001,-0.2,fathead minnow,LC50flow,169.0294416,C8H8ClNO,-0.5595764400585301,3.8778675245483303
DTXSID5021708,3.2355871591536687,0.13981847526813523,fathead minnow,LC50flow,160.0136383,C7H5NaO3,1.0314301590851886,5
DTXSID9021710,2.2068258760318495,-0.2,fathead minnow,LC50flow,227.1440774,C13H22ClN,-0.14947554138544006,3.8778675245483303
DTXSID9021718,2.5490032620257876,-0.2,fathead minnow,LC50flow,196.0767261,C10H13ClN2,0.2565772151514849,3.8778675245483303
DTXSID1021825,2.385606273598312,-0.2,fathead minnow,LC50flow,263.01709,C9H14IN,-0.034377694859349585,3.8778675245483303
DTXSID7021996,3.6757783416740852,-0.2,fathead minnow,LC50flow,96.01872368,C3H5NaO2,1.6934224128217872,3.8778675245483303
DTXSID6022002,2.5877109650189114,-0.2,fathead minnow,LC50flow,115.099714043,C6H13NO,0.5266367203613301,3.8778675245483303
DTXSID6022133,1.8951390625838709,0.0035186039404055906,fathead minnow,LC50flow,261.067093761,C10H15NO5S,-0.5216130719788841,5
DTXSID9022154,2.311753861055754,-0.2,fathead minnow,LC50flow,112.088815006,C7H12O,0.26219158319341,3.8778675245483303
DTXSID6022185,1.6473829701146199,-0.2,fathead minnow,LC50flow,176.120115135,C12H16O,-0.5984259905842857,3.8778675245483303
DTXSID5022192,0.6503075231319364,-0.2,fathead minnow,LC50flow,191.9744848,C7H6Cl2O2,-1.6329359876188865,3.8778675245483303
DTXSID1022213,1.2041199826559248,-0.2,fathead minnow,LC50flow,114.104465071,C7H14O,-0.8531826566593551,3.8778675245483303
DTXSID6022214,0.029383777685209667,0,fathead minnow,LC50flow,154.1357652,C10H18O,-2.158519645113628,5
DTXSID5022227,2.123851640967086,-0.2,fathead minnow,LC50flow,157.0425048,C5H13Cl2N,-0.07216557259979364,3.8778675245483303
DTXSID9022281,2.3944516808262164,-0.2,fathead minnow,LC50flow,247.087829205,C10H17NO4S,0.001600326922662807,3.8778675245483303
DTXSID4022286,2.311753861055754,-0.2,fathead minnow,LC50flow,177.999328,C6H11BrO,0.06133549833361718,3.8778675245483303
DTXSID3022295,1.503790683057181,0,fathead minnow,LC50flow,177.115364107,C11H15NO,-0.7444655532174315,5
DTXSID8024864,-0.07572071393811836,-0.2,fathead minnow,LC50flow,70.041864813,C4H6O,-1.9210784142737758,3.8778675245483303
DTXSID8027587,2.103803720955957,-0.2,fathead minnow,LC50flow,256.98881976,C6H6NNa3O6,-0.30611050890391406,3.8778675245483303
DTXSID4064925,2.080354286146215,0.033162508737920954,fathead minnow,LC50flow,213.02493126,C6H8NNaO6,-0.2480761476916979,5
DTXSID3021691,0.42651126136457523,-0.2,fathead minnow,LC50flow,236.141244504,C14H20O3,-1.9466605863500028,3.8778675245483303
DTXSID3021697,1.0453229787866574,-0.2,fathead minnow,LC50flow,208.088815006,C15H12O,-1.2729257582643638,3.8778675245483303
DTXSID5021704,1.5440680443502757,-0.2,fathead minnow,LC50flow,205.0869565,C9H16ClNO2,-0.7678699958317983,3.8778675245483303
DTXSID9021712,1.6946051989335686,-0.2,fathead minnow,LC50flow,248.1136867,C11H17N2NaO3,-0.7000455229941679,3.8778675245483303
DTXSID1021744,1.4183012913197455,-0.2,fathead minnow,LC50flow,264.09084325,C11H17N2NaO2S,-1.0034520519737429,3.8778675245483303
DTXSID5022019,1.3729120029701065,-0.2,fathead minnow,LC50flow,260.1136867,C12H17N2NaO3,-1.0422512015975465,3.8778675245483303
DTXSID0022195,1,-0.2,fathead minnow,LC50flow,207.125928791,C12H17NO2,-1.3162344688885965,3.8778675245483303
DTXSID8022246,3.4913616938342726,-0.2,fathead minnow,LC50flow,200.200096789,C10H24N4,1.1898974107263451,3.8778675245483303
DTXSID3022247,0.1553360374650618,-0.2,fathead minnow,LC50flow,222.198365457,C15H26O,-2.1914048223800378,3.8778675245483303
DTXSID2022252,1.8356905714924256,-0.2,fathead minnow,LC50flow,230.030628,C10H15BrO,-0.5260950935939369,3.8778675245483303
DTXSID5022304,0.6273658565927327,0,fathead minnow,LC50flow,292.03074492,C10H9N2NaO7,-1.83806271967148,5
DTXSID3032545,-0.958607314841775,-0.2,fathead minnow,LC50flow,253.1630988,C12H28ClNS,-3.3620077177848118,3.8778675245483303
DTXSID0074978,0.9609461957338314,-0.2,fathead minnow,LC50flow,228.99627173,C7H3F3NNaO3,-1.398882215949861,3.8778675245483303
DTXSID8022038,0.1734697313494953,0.08418301256108925,fathead minnow,LC50flow,302.224580206,C20H30O2,-2.30686005166381,5
DTXSID4022072,-0.9208187539523752,-0.2,fathead minnow,LC50flow,290.260965715,C20H34O,-3.383607389803316,3.8778675245483303
DTXSID8022163,0.3222192947339193,-0.2,fathead minnow,LC50flow,300.208930142,C20H28O2,-2.155204312073098,3.8778675245483303
DTXSID8022294,-0.3467874862246563,-0.2,fathead minnow,LC50flow,263.188529049,C16H25NO2,-2.767054443053793,3.8778675245483303
DTXSID0034302,2.262392724660611,0.2591001578369136,fathead minnow,LC50flow,356.0461256,C13H19Cl3N2O3,-0.28911353959295116,3.8778675245483303
DTXSID4040264,-0.6556121723635775,0.13673992098595095,fathead minnow,LC50flow,285.8289474,C6Cl5NaO,-3.111718382330996,5
DTXSID8040305,-1.207608310501746,-0.2,fathead minnow,LC50flow,286.193280077,C19H26O2,-3.664267742651778,3.8778675245483303
DTXSID8042058,-0.8604357338241503,-0.2,fathead minnow,LC50flow,285.0103772,C7H13ClN3O3PS,-3.3152964067402086,3.8778675245483303
DTXSID0040339,-2.9208187539523753,-0.2,fathead minnow,LC50flow,364.203844762,C24H28O3,-5.482163280117777,3.8778675245483303
DTXSID9044166,-2.6108339156354674,-0.2,fathead minnow,LC50flow,419.7770363,C10H4Cl8O,-5.233852592661807,3.8778675245483303
DTXSID4052760,-1.4559319556497243,-0.2,fathead minnow,LC50flow,542.324353821,C32H46O7,-4.190191063114109,3.8778675245483303
DTXSID3020122,-1.5576947339669283,0.33153673129023636,bluegill,LC50flow,317.005770604,C10H12N3O3PS2,-4.05876190192179,2.246909354589649
DTXSID9020243,-0.7604049694950352,-0.2,bluegill,LC50flow,298.9341328,C9H8Cl3NO2S,-3.235980475836969,2.5751120640799634
DTXSID9020247,0.9580502729400735,0.09913599833469595,bluegill,LC50flow,201.078978598,C12H11NO2,-1.345316397576681,3.1361783018057983
DTXSID9020407,-0.038314497444994156,0.026720547656175354,bluegill,LC50flow,304.101050716,C12H21N2O3PS,-2.5213324181460894,3.1361783018057983
DTXSID5020449,0.8327724404740726,-0.2,bluegill,LC50flow,219.9459011,C4H7Cl2O4P,-1.5095434324255836,2.5751120640799634
DTXSID4020458,-1.6355256754208023,0.16728166999055458,bluegill,LC50flow,348.9262845,C9H11Cl3NO3PS,-4.178259361358872,3.1361783018057983
DTXSID7021100,-0.22233117739090313,0.5513779762796807,bluegill,LC50flow,291.033030727,C10H14NO5PS,-2.686273459326617,1.833422841337431
DTXSID7021106,-0.3604743298815977,0.16739519566214636,bluegill,LC50flow,263.8470032,C6HCl5O,-2.7818264956636636,3.1361783018057983
DTXSID2021781,0.43528289706660506,-0.2,bluegill,LC50flow,278.151809188,C16H22O4,-2.0089989920091265,2.5751120640799634
DTXSID8022111,1.292623308202164,-0.2,bluegill,LC50flow,217.0061193,C9H9Cl2NO,-1.043848672377944,2.5751120640799634
DTXSID1022267,0.6656537254861353,-0.2,bluegill,LC50flow,162.046298744,C5H10N2O2S,-1.5439853903917247,2.5751120640799634
DTXSID8022292,-1.58408707584469,0.5869946982056417,bluegill,LC50flow,390.0789499,C21H20Cl2O3,-4.175239590655493,1.833422841337431
DTXSID5023871,-0.1557019101391674,-0.2,bluegill,LC50flow,293.189197753,C19H23N3,-2.6228498752805387,2.5751120640799634
DTXSID2024113,-1.128327643747624,-0.2,bluegill,LC50flow,246.030194449,C10H15OPS2,-3.519316053606603,2.5751120640799634
DTXSID3024154,0.9194932377613931,0.22902685085269786,bluegill,LC50flow,329.0333967,C13H13Cl2N3O3,-1.5977467430652528,2.5751120640799634
DTXSID6024206,1.4877043802157752,-0.2,bluegill,LC50flow,187.103085345,C9H17NOS,-0.7843765688943912,2.5751120640799634
DTXSID3024239,0.33558197692161856,-0.2,bluegill,LC50flow,344.0694478,C15H18Cl2N2O3,-2.2010641335343646,2.5751120640799634
DTXSID7024241,-0.36241244589548677,-0.2,bluegill,LC50flow,361.03287,C15H11ClF3NO4,-2.9199591896564345,2.5751120640799634
DTXSID5024261,-0.8446364338115073,-0.2,bluegill,LC50flow,316.994537216,C11H12NO4PS2,-3.345688211873457,2.5751120640799634
DTXSID5024344,0.3756509050425323,-0.2,bluegill,LC50flow,303.0018184,C10H16Cl3NOS,-2.1057943297921695,2.5751120640799634
DTXSID1025805,-0.40345648867985723,-0.2,bluegill,LC50flow,213.11873541,C11H19NOS,-2.732078119189545,2.5751120640799634
DTXSID0028038,-0.3148015765368957,-0.2,bluegill,LC50flow,280.99127,C8H12INO2,-2.7634944037383353,2.5751120640799634
DTXSID9032113,0.9425698410948951,-0.2,bluegill,LC50flow,307.14514,C16H22ClN3O,-1.544773806713444,2.5751120640799634
DTXSID5032315,-1.3983487456484747,-0.2,bluegill,LC50flow,281.0407907,C11H17Cl2NOS,-3.847118104308916,2.5751120640799634
DTXSID1032359,0.6429107102199407,0.1178700934218056,bluegill,LC50flow,225.126597495,C14H15N3,-1.7095160973657915,3.1361783018057983
DTXSID2032398,0.1419590155485127,-0.2,bluegill,LC50flow,248.039733767,C12H6F2N2O2,-2.2525622409774533,2.5751120640799634
DTXSID0032497,2.2112616787104686,-0.2,bluegill,LC50flow,254.9256761,C7H4Cl3NO3,-0.19515190107800037,2.5751120640799634
DTXSID0032520,0.3016859898187493,-0.2,bluegill,LC50flow,403.116820659,C22H17N3O5,-2.303744930306455,2.5751120640799634
DTXSID5032523,0.024516832236397446,-0.2,bluegill,LC50flow,151.009184959,C7H5NOS,-2.154486531319655,2.5751120640799634
DTXSID9032531,0.8236059445015391,-0.2,bluegill,LC50flow,374.95408,C13H12BrCl2N3O,-1.750372139162873,2.5751120640799634
DTXSID3032549,0.7435735792951208,-0.2,bluegill,LC50flow,301.0636342,C14H17Cl2NO2,-1.7350847204883577,2.5751120640799634
DTXSID7032551,-0.881966834509984,-0.2,bluegill,LC50flow,463.951379,C13H4Cl2F6N4O4,-3.548439304421739,2.5751120640799634
DTXSID2032552,0.6056030788224693,-0.2,bluegill,LC50flow,363.066460497,C14H13F4N3O2S,-1.9543830525089003,2.5751120640799634
